alg	metric	reduceTime	priorTime	CE	RFFS	RFFT	origExecTime	redExecTime	totalSize	redSize	app	prioritizedSet, reducedSet

GRD	coverage	1.0	2.0	0.5135135054588318	0.95	0.5015119503094048	37.8854381999832	18.8854381999832	20.0	1.0	results/raise/reduce/gf/GF_TRUE_20_results.dat	20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	20

GRD	time	0.0	0.0	0.7524893283843994	0.05	0.49848804969059524	37.8854381999832	19.0	20.0	19.0	results/raise/reduce/gf/GF_TRUE_20_results.dat	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19

GRD	ratio	0.0	0.0	0.5135135054588318	0.95	0.5015119503094048	37.8854381999832	18.8854381999832	20.0	1.0	results/raise/reduce/gf/GF_TRUE_20_results.dat	20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	20

2OPT	coverage	0.0	13.0	0.5120910406112671	0.9	0.47511658450364663	37.8854381999832	19.8854381999832	20.0	2.0	results/raise/reduce/gf/GF_TRUE_20_results.dat	1,20,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	1,20

2OPT	time	4.0	11.0	0.7524893283843994	0.0	0.0	37.8854381999832	37.8854381999832	20.0	20.0	results/raise/reduce/gf/GF_TRUE_20_results.dat	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20

2OPT	ratio	1.0	9.0	0.7524893283843994	0.0	0.0	37.8854381999832	37.8854381999832	20.0	20.0	results/raise/reduce/gf/GF_TRUE_20_results.dat	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20

HGS	coverage	0.0	0.0	0.5135135054588318	0.95	0.5015119503094048	37.8854381999832	18.8854381999832	20.0	1.0	results/raise/reduce/gf/GF_TRUE_20_results.dat	20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	20

HGS	time	0.0	1.0	0.7524893283843994	0.05	0.49848804969059524	37.8854381999832	19.0	20.0	19.0	results/raise/reduce/gf/GF_TRUE_20_results.dat	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19

HGS	ratio	0.0	0.0	0.5135135054588318	0.95	0.5015119503094048	37.8854381999832	18.8854381999832	20.0	1.0	results/raise/reduce/gf/GF_TRUE_20_results.dat	20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	20

DGR	coverage	0.0	7.0	0.5135135054588318	0.95	0.5015119503094048	37.8854381999832	18.8854381999832	20.0	1.0	results/raise/reduce/gf/GF_TRUE_20_results.dat	20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	20

DGR	time	0.0	5.0	0.5135135054588318	0.95	0.5015119503094048	37.8854381999832	18.8854381999832	20.0	1.0	results/raise/reduce/gf/GF_TRUE_20_results.dat	20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	20

DGR	ratio	1.0	5.0	0.5135135054588318	0.95	0.5015119503094048	37.8854381999832	18.8854381999832	20.0	1.0	results/raise/reduce/gf/GF_TRUE_20_results.dat	20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19	20

