alg	metric	reduceTime	priorTime	CE	RFFS	RFFT	origExecTime	redExecTime	totalSize	redSize	app	prioritizedSet, reducedSet

GRD	coverage	1.0	9.0	0.5087719559669495	0.9666666666666667	0.5002868507866913	57.966744387541	28.966744387541	30.0	1.0	results/raise/reduce/gf/GF_TRUE_30_results.dat	30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	30

GRD	time	1.0	1.0	0.7537810206413269	0.03333333333333333	0.49971314921330867	57.966744387541	29.0	30.0	29.0	results/raise/reduce/gf/GF_TRUE_30_results.dat	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29

GRD	ratio	1.0	2.0	0.5087719559669495	0.9666666666666667	0.5002868507866913	57.966744387541	28.966744387541	30.0	1.0	results/raise/reduce/gf/GF_TRUE_30_results.dat	30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	30

2OPT	coverage	8.0	70.0	0.5081669688224792	0.9333333333333333	0.4830355800699089	57.966744387541	29.966744387541	30.0	2.0	results/raise/reduce/gf/GF_TRUE_30_results.dat	1,30,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	1,30

2OPT	time	5.0	28.0	0.7537810206413269	0.0	0.0	57.966744387541	57.966744387541	30.0	30.0	results/raise/reduce/gf/GF_TRUE_30_results.dat	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30

2OPT	ratio	6.0	15.0	0.7537810206413269	0.0	0.0	57.966744387541	57.966744387541	30.0	30.0	results/raise/reduce/gf/GF_TRUE_30_results.dat	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30

HGS	coverage	0.0	0.0	0.5087719559669495	0.9666666666666667	0.5002868507866913	57.966744387541	28.966744387541	30.0	1.0	results/raise/reduce/gf/GF_TRUE_30_results.dat	30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	30

HGS	time	1.0	0.0	0.7537810206413269	0.03333333333333333	0.49971314921330867	57.966744387541	29.0	30.0	29.0	results/raise/reduce/gf/GF_TRUE_30_results.dat	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29

HGS	ratio	0.0	1.0	0.5087719559669495	0.9666666666666667	0.5002868507866913	57.966744387541	28.966744387541	30.0	1.0	results/raise/reduce/gf/GF_TRUE_30_results.dat	30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	30

DGR	coverage	2.0	19.0	0.5087719559669495	0.9666666666666667	0.5002868507866913	57.966744387541	28.966744387541	30.0	1.0	results/raise/reduce/gf/GF_TRUE_30_results.dat	30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	30

DGR	time	13.0	19.0	0.5087719559669495	0.9666666666666667	0.5002868507866913	57.966744387541	28.966744387541	30.0	1.0	results/raise/reduce/gf/GF_TRUE_30_results.dat	30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	30

DGR	ratio	2.0	11.0	0.5087719559669495	0.9666666666666667	0.5002868507866913	57.966744387541	28.966744387541	30.0	1.0	results/raise/reduce/gf/GF_TRUE_30_results.dat	30,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29	30

