1 1 1 1 1 1 1 1 1 1 1 1 1 13
1 0 0 0 0 0 0 1 1 1 1 1 1 7
1 1 1 0 1 1 1 1 1 1 1 1 1 12
1 1 1 1 1 1 1 1 1 1 1 1 1 13
1 1 1 1 1 1 1 1 1 1 1 1 1 13
1 1 1 1 1 1 1 1 1 1 1 1 1 13
6 5 5 4 5 5 5 6 6 6 6 6 6 0
