alg	priorTime	CE	app
RND	1.0	0.6560658812522888	AD
RND	1.0	0.627561628818512	AD
RND	1.0	0.7634603381156921	AD
RND	2.0	0.635256290435791	AD
RND	3.0	0.7645575404167175	AD
RND	5.0	0.6669755578041077	AD
RND	7.0	0.6935407519340515	AD
RND	7.0	0.6349748969078064	AD
RND	8.0	0.8005819916725159	AD
RND	8.0	0.6553864479064941	AD
RND	8.0	0.5901790857315063	AD
RND	8.0	0.7719160914421082	AD
RND	8.0	0.7383649945259094	AD
RND	8.0	0.7958603501319885	AD
RND	8.0	0.6133675575256348	AD
RND	8.0	0.7659192681312561	AD
RND	8.0	0.7039121389389038	AD
RND	8.0	0.6185383200645447	AD
RND	8.0	0.6894539594650269	AD
RND	8.0	0.5437362790107727	AD
RND	9.0	0.750433623790741	AD
RND	9.0	0.6226592063903809	AD
RND	9.0	0.5984786152839661	AD
RND	9.0	0.6981481313705444	AD
RND	9.0	0.7445406317710876	AD
RND	9.0	0.8289777040481567	AD
RND	9.0	0.7845686078071594	AD
RND	9.0	0.8021543622016907	AD
RND	9.0	0.7008280754089355	AD
RND	9.0	0.7887681722640991	AD
RND	9.0	0.762035071849823	AD
RND	9.0	0.6130163073539734	AD
RND	9.0	0.6709186434745789	AD
RND	9.0	0.5711199045181274	AD
RND	9.0	0.6347770690917969	AD
RND	9.0	0.5578822493553162	AD
RND	9.0	0.6789373755455017	AD
RND	9.0	0.7331403493881226	AD
RND	9.0	0.588026762008667	AD
RND	9.0	0.8056923151016235	AD
RND	9.0	0.6148050427436829	AD
RND	9.0	0.5705957412719727	AD
RND	9.0	0.7090203762054443	AD
RND	9.0	0.6900641322135925	AD
RND	9.0	0.6783522367477417	AD
RND	9.0	0.7174792885780334	AD
RND	9.0	0.7804462909698486	AD
RND	9.0	0.6653598546981812	AD
RND	9.0	0.6362928748130798	AD
RND	10.0	0.6456729173660278	AD
RND	11.0	0.7725058794021606	AD
RND	11.0	0.78600013256073	AD
RND	11.0	0.6221069097518921	AD
RND	11.0	0.7449744939804077	AD
RND	12.0	0.7015374898910522	AD
RND	12.0	0.7014142274856567	AD
RND	12.0	0.6887567639350891	AD
RND	12.0	0.677463173866272	AD
RND	12.0	0.6022648811340332	AD
RND	12.0	0.7848884463310242	AD
RND	12.0	0.7093014121055603	AD
RND	12.0	0.8168819546699524	AD
RND	12.0	0.7061843276023865	AD
RND	12.0	0.7026376128196716	AD
RND	12.0	0.786260724067688	AD
RND	12.0	0.718944251537323	AD
RND	12.0	0.709108829498291	AD
RND	12.0	0.6742568016052246	AD
RND	12.0	0.5152511596679688	AD
RND	12.0	0.8520466685295105	AD
RND	12.0	0.7138734459877014	AD
RND	12.0	0.643686830997467	AD
RND	12.0	0.7701617479324341	AD
RND	12.0	0.6531746983528137	AD
RND	13.0	0.6601956486701965	AD
RND	13.0	0.847612738609314	AD
RND	13.0	0.7250801920890808	AD
RND	13.0	0.7173662185668945	AD
RND	13.0	0.7254418134689331	AD
RND	13.0	0.741092324256897	AD
RND	13.0	0.7514354586601257	AD
RND	13.0	0.5700011849403381	AD
RND	13.0	0.8848047852516174	AD
RND	13.0	0.6887862086296082	AD
RND	13.0	0.7144739031791687	AD
RND	13.0	0.8763683438301086	AD
RND	13.0	0.6415385007858276	AD
RND	13.0	0.5893256664276123	AD
RND	13.0	0.8150148391723633	AD
RND	13.0	0.7080870866775513	AD
RND	13.0	0.7317289710044861	AD
RND	13.0	0.8029940724372864	AD
RND	13.0	0.7060486674308777	AD
RND	13.0	0.7532707452774048	AD
RND	14.0	0.6482897400856018	AD
RND	14.0	0.6299514174461365	AD
RND	14.0	0.7742311954498291	AD
RND	14.0	0.7050980925559998	AD
RND	14.0	0.838245689868927	AD
RND	14.0	0.6604336500167847	AD
RND	14.0	0.6875548362731934	AD
RND	14.0	0.6526868343353271	AD
RND	14.0	0.725740373134613	AD
RND	14.0	0.5970014333724976	AD
RND	14.0	0.7560975551605225	AD
RND	14.0	0.6142714023590088	AD
RND	14.0	0.7785736918449402	AD
RND	14.0	0.7065791487693787	AD
RND	14.0	0.6439326405525208	AD
RND	15.0	0.6687508821487427	AD
RND	15.0	0.6702076196670532	AD
RND	15.0	0.7119423151016235	AD
RND	15.0	0.8359037637710571	AD
RND	16.0	0.6718050241470337	AD
RND	16.0	0.7053681015968323	AD
RND	16.0	0.7397233843803406	AD
RND	16.0	0.7341795563697815	AD
RND	16.0	0.5491960644721985	AD
RND	17.0	0.7972117066383362	AD
RND	17.0	0.8183507919311523	AD
RND	17.0	0.7366613149642944	AD
RND	17.0	0.7783571481704712	AD
RND	17.0	0.7349213361740112	AD
RND	17.0	0.6880238056182861	AD
RND	17.0	0.6004722118377686	AD
RND	17.0	0.7403990626335144	AD
RND	17.0	0.7859834432601929	AD
RND	17.0	0.7302019596099854	AD
RND	17.0	0.7045953869819641	AD
RND	17.0	0.6542631983757019	AD
RND	17.0	0.6154235601425171	AD
RND	17.0	0.6685425639152527	AD
RND	17.0	0.6968677639961243	AD
RND	17.0	0.7626400589942932	AD
RND	17.0	0.8084102869033813	AD
RND	17.0	0.6858853101730347	AD
RND	17.0	0.7599749565124512	AD
RND	18.0	0.7509733438491821	AD
RND	18.0	0.6654497385025024	AD
RND	18.0	0.748943567276001	AD
RND	18.0	0.6170653700828552	AD
RND	18.0	0.84648197889328	AD
RND	18.0	0.7804278135299683	AD
RND	18.0	0.820715606212616	AD
RND	18.0	0.6990371942520142	AD
RND	19.0	0.6558545231819153	AD
RND	19.0	0.7331851124763489	AD
RND	19.0	0.6885799169540405	AD
RND	19.0	0.704889714717865	AD
RND	20.0	0.6112498641014099	AD
RND	20.0	0.7548187971115112	AD
RND	20.0	0.7178930044174194	AD
RND	20.0	0.8021877408027649	AD
RND	20.0	0.6794778108596802	AD
RND	20.0	0.7906355261802673	AD
RND	20.0	0.6834951043128967	AD
RND	20.0	0.6648992300033569	AD
RND	20.0	0.8773409724235535	AD
RND	20.0	0.6550175547599792	AD
RND	20.0	0.5382876992225647	AD
RND	20.0	0.8766800761222839	AD
RND	20.0	0.739128589630127	AD
RND	20.0	0.8250133395195007	AD
RND	20.0	0.6617655754089355	AD
RND	20.0	0.47279390692710876	AD
RND	20.0	0.715043842792511	AD
RND	20.0	0.7372773289680481	AD
RND	20.0	0.6562542915344238	AD
RND	20.0	0.6135095953941345	AD
RND	20.0	0.728653073310852	AD
RND	20.0	0.8335334658622742	AD
RND	20.0	0.7081996202468872	AD
RND	20.0	0.641936182975769	AD
RND	20.0	0.6009876132011414	AD
RND	20.0	0.5681963562965393	AD
RND	20.0	0.8491055965423584	AD
RND	20.0	0.7097303867340088	AD
RND	21.0	0.7578731179237366	AD
RND	21.0	0.7440083622932434	AD
RND	21.0	0.7859990000724792	AD
RND	21.0	0.7818570137023926	AD
RND	22.0	0.6402071714401245	AD
RND	23.0	0.7558575868606567	AD
RND	23.0	0.8059680461883545	AD
RND	23.0	0.665078341960907	AD
RND	23.0	0.6619555950164795	AD
RND	23.0	0.7507928609848022	AD
RND	23.0	0.7064806818962097	AD
RND	23.0	0.8343895077705383	AD
RND	24.0	0.805766761302948	AD
RND	24.0	0.7589625716209412	AD
RND	24.0	0.7425881624221802	AD
RND	24.0	0.833219587802887	AD
RND	25.0	0.577742338180542	AD
RND	25.0	0.7159067988395691	AD
RND	25.0	0.6040524244308472	AD
RND	25.0	0.7269789576530457	AD
RND	25.0	0.856298565864563	AD
RND	25.0	0.6885631084442139	AD
RND	25.0	0.6291019320487976	AD
RND	25.0	0.8110207319259644	AD
RND	25.0	0.6239438056945801	AD
RND	25.0	0.7211742401123047	AD
RND	26.0	0.7041741013526917	AD
RND	26.0	0.7392333745956421	AD
RND	26.0	0.7888798713684082	AD
RND	26.0	0.6031762957572937	AD
RND	26.0	0.6536966562271118	AD
RND	26.0	0.6071701049804688	AD
RND	26.0	0.7575864195823669	AD
RND	26.0	0.6669253706932068	AD
RND	26.0	0.7994860410690308	AD
RND	26.0	0.7125356793403625	AD
RND	26.0	0.6215229630470276	AD
RND	26.0	0.7801573276519775	AD
RND	27.0	0.666350781917572	AD
RND	27.0	0.6657529473304749	AD
RND	27.0	0.7953682541847229	AD
RND	27.0	0.716547966003418	AD
RND	27.0	0.6134551167488098	AD
RND	27.0	0.6440067291259766	AD
RND	28.0	0.6810235977172852	AD
RND	28.0	0.784919261932373	AD
RND	28.0	0.8126437664031982	AD
RND	28.0	0.6702935695648193	AD
RND	29.0	0.6924419403076172	AD
RND	29.0	0.8113219738006592	AD
RND	29.0	0.572725236415863	AD
RND	29.0	0.6521737575531006	AD
RND	29.0	0.6851516962051392	AD
RND	29.0	0.5900062322616577	AD
RND	29.0	0.6966800689697266	AD
RND	30.0	0.8709111213684082	AD
RND	31.0	0.7110123634338379	AD
RND	31.0	0.7768925428390503	AD
RND	31.0	0.6942717432975769	AD
RND	31.0	0.5860021114349365	AD
RND	31.0	0.8655306100845337	AD
RND	31.0	0.6484349370002747	AD
RND	31.0	0.7065874934196472	AD
RND	31.0	0.749851644039154	AD
RND	31.0	0.6823219656944275	AD
RND	31.0	0.793962836265564	AD
RND	31.0	0.653606653213501	AD
RND	31.0	0.6889699101448059	AD
RND	31.0	0.6712751388549805	AD
RND	31.0	0.5726396441459656	AD
RND	31.0	0.6831275224685669	AD
RND	32.0	0.7657668590545654	AD
RND	32.0	0.6635411977767944	AD
RND	32.0	0.7906205654144287	AD
RND	32.0	0.6850805282592773	AD
RND	32.0	0.5317897796630859	AD
RND	33.0	0.7733725905418396	AD
RND	33.0	0.7756872773170471	AD
RND	33.0	0.7597668170928955	AD
RND	33.0	0.6508634090423584	AD
RND	33.0	0.6801012754440308	AD
RND	33.0	0.7473141551017761	AD
RND	33.0	0.582053005695343	AD
RND	33.0	0.7083547711372375	AD
RND	33.0	0.6312227845191956	AD
RND	33.0	0.7934150695800781	AD
RND	33.0	0.7349663972854614	AD
RND	33.0	0.7792955636978149	AD
RND	33.0	0.7500165700912476	AD
RND	33.0	0.5570487976074219	AD
