alg	priorTime	CE	app
RND	0.0	0.6781975030899048	RM
RND	0.0	0.823753297328949	RM
RND	0.0	0.8290277719497681	RM
RND	0.0	0.5403317809104919	RM
RND	0.0	0.08159328252077103	RM
RND	0.0	0.768384575843811	RM
RND	0.0	0.831365168094635	RM
RND	0.0	0.5085721015930176	RM
RND	0.0	0.48611870408058167	RM
RND	0.0	0.08152376860380173	RM
RND	0.0	0.5804072022438049	RM
RND	0.0	0.9067108035087585	RM
RND	0.0	0.804341197013855	RM
RND	0.0	0.5392194986343384	RM
RND	0.0	0.4441663920879364	RM
RND	0.0	0.8795651793479919	RM
RND	0.0	0.07635358721017838	RM
RND	0.0	0.5334237217903137	RM
RND	0.0	0.9350555539131165	RM
RND	0.0	0.7295343279838562	RM
RND	0.0	0.546318769454956	RM
RND	0.0	0.8682863712310791	RM
RND	0.0	0.8270813226699829	RM
RND	0.0	0.5312079191207886	RM
RND	0.0	0.7186899781227112	RM
RND	0.0	0.07340788841247559	RM
RND	0.0	0.922499418258667	RM
RND	0.0	0.8955276012420654	RM
RND	0.0	0.8209900856018066	RM
RND	0.0	0.06993213295936584	RM
RND	0.0	0.875793993473053	RM
RND	0.0	0.08556433022022247	RM
RND	0.0	0.9201011657714844	RM
RND	1.0	0.6791446208953857	RM
RND	1.0	0.08102847635746002	RM
RND	1.0	0.8944500684738159	RM
RND	1.0	0.6802220940589905	RM
RND	1.0	0.49589425325393677	RM
RND	1.0	0.06955849379301071	RM
RND	1.0	0.8190088868141174	RM
RND	1.0	0.8326773047447205	RM
RND	1.0	0.4261445999145508	RM
RND	1.0	0.07584960758686066	RM
RND	1.0	0.9279476404190063	RM
RND	1.0	0.7692621946334839	RM
RND	1.0	0.864810585975647	RM
RND	1.0	0.8677476048469543	RM
RND	1.0	0.4904286563396454	RM
RND	1.0	0.9282083511352539	RM
RND	1.0	0.06805522739887238	RM
RND	1.0	0.5856555700302124	RM
RND	1.0	0.488595187664032	RM
RND	1.0	0.6005057096481323	RM
RND	1.0	0.8653320074081421	RM
RND	1.0	0.5438596606254578	RM
RND	1.0	0.9065631031990051	RM
RND	1.0	0.20659871399402618	RM
RND	1.0	0.4830513596534729	RM
RND	1.0	0.6705682277679443	RM
RND	1.0	0.3950800597667694	RM
RND	1.0	0.8616129159927368	RM
RND	1.0	0.7072634696960449	RM
RND	1.0	0.4408470392227173	RM
RND	1.0	0.9199013113975525	RM
RND	1.0	0.7303598523139954	RM
RND	1.0	0.6242364048957825	RM
RND	1.0	0.6427795886993408	RM
RND	1.0	0.41936689615249634	RM
RND	1.0	0.6863133311271667	RM
RND	1.0	0.6407896876335144	RM
RND	1.0	0.9077622294425964	RM
RND	1.0	0.9098302721977234	RM
RND	1.0	0.5742290616035461	RM
RND	1.0	0.8395592570304871	RM
RND	1.0	0.6740439534187317	RM
RND	1.0	0.8243007063865662	RM
RND	1.0	0.494782030582428	RM
RND	1.0	0.5088675022125244	RM
RND	1.0	0.6439091563224792	RM
RND	1.0	0.39299461245536804	RM
RND	1.0	0.7448710799217224	RM
RND	1.0	0.4999261498451233	RM
RND	1.0	0.07591042667627335	RM
RND	1.0	0.5442333221435547	RM
RND	1.0	0.631092369556427	RM
RND	1.0	0.8365788459777832	RM
RND	1.0	0.8664094805717468	RM
RND	1.0	0.6897456645965576	RM
RND	1.0	0.8864124417304993	RM
RND	1.0	0.8785485029220581	RM
