alg	priorTime	CE	app
RND	0.0	0.7761349678039551	JD
RND	0.0	0.6774376630783081	JD
RND	0.0	0.6770672798156738	JD
RND	0.0	0.675663948059082	JD
RND	0.0	0.5992271900177002	JD
RND	0.0	0.6076967120170593	JD
RND	1.0	0.6990194320678711	JD
RND	1.0	0.6690729856491089	JD
RND	1.0	0.7469780445098877	JD
RND	1.0	0.5102795362472534	JD
RND	1.0	0.7340359687805176	JD
RND	1.0	0.7785792946815491	JD
RND	1.0	0.7959446907043457	JD
RND	1.0	0.5811590552330017	JD
RND	1.0	0.6837455034255981	JD
RND	1.0	0.596676766872406	JD
RND	1.0	0.5241895318031311	JD
RND	1.0	0.7246118187904358	JD
RND	1.0	0.7935803532600403	JD
RND	1.0	0.7432248592376709	JD
RND	1.0	0.7250558137893677	JD
RND	1.0	0.759364902973175	JD
RND	1.0	0.7167667746543884	JD
RND	1.0	0.600908100605011	JD
RND	1.0	0.716820240020752	JD
RND	1.0	0.6846544146537781	JD
RND	1.0	0.7497239112854004	JD
RND	1.0	0.6103373765945435	JD
RND	1.0	0.6653288006782532	JD
RND	1.0	0.6898348331451416	JD
RND	1.0	0.7895675897598267	JD
RND	1.0	0.6042245626449585	JD
RND	1.0	0.5012591481208801	JD
RND	2.0	0.6644032597541809	JD
RND	2.0	0.7833106517791748	JD
RND	2.0	0.7059363722801208	JD
RND	2.0	0.5749008059501648	JD
RND	2.0	0.7113673686981201	JD
RND	2.0	0.7448001503944397	JD
RND	2.0	0.5598347783088684	JD
RND	2.0	0.7210986018180847	JD
RND	2.0	0.7946701645851135	JD
RND	2.0	0.6804568767547607	JD
RND	2.0	0.5860298275947571	JD
RND	2.0	0.6731109619140625	JD
RND	2.0	0.7785309553146362	JD
RND	2.0	0.7573469877243042	JD
RND	2.0	0.6949716210365295	JD
RND	2.0	0.6119126081466675	JD
RND	2.0	0.6329182982444763	JD
RND	2.0	0.5606170892715454	JD
RND	2.0	0.6910234093666077	JD
RND	2.0	0.6543614864349365	JD
RND	2.0	0.6366885304450989	JD
RND	2.0	0.8221898078918457	JD
RND	2.0	0.658920407295227	JD
RND	2.0	0.7218907475471497	JD
RND	2.0	0.6022823452949524	JD
RND	2.0	0.5867941379547119	JD
RND	2.0	0.6683762073516846	JD
RND	2.0	0.692101240158081	JD
RND	2.0	0.555757462978363	JD
RND	2.0	0.6623322367668152	JD
RND	2.0	0.6109186410903931	JD
RND	2.0	0.41329866647720337	JD
RND	2.0	0.8234763741493225	JD
RND	2.0	0.7711367607116699	JD
RND	2.0	0.5825499892234802	JD
RND	2.0	0.6257627010345459	JD
RND	2.0	0.703555703163147	JD
RND	2.0	0.6575449109077454	JD
RND	2.0	0.5558772087097168	JD
RND	2.0	0.7701457142829895	JD
RND	2.0	0.5578266978263855	JD
RND	2.0	0.5787583589553833	JD
RND	2.0	0.4590049386024475	JD
RND	2.0	0.7323734760284424	JD
RND	2.0	0.6876787543296814	JD
RND	2.0	0.7027178406715393	JD
RND	2.0	0.7338293790817261	JD
RND	2.0	0.6657834649085999	JD
RND	2.0	0.6620020866394043	JD
RND	2.0	0.5693949460983276	JD
RND	2.0	0.5745548009872437	JD
RND	2.0	0.7832456231117249	JD
RND	2.0	0.7675076127052307	JD
RND	2.0	0.5949633717536926	JD
RND	2.0	0.710456371307373	JD
RND	2.0	0.7816122174263	JD
RND	2.0	0.7291968464851379	JD
RND	2.0	0.6214723587036133	JD
RND	2.0	0.6790223121643066	JD
RND	2.0	0.7975601553916931	JD
RND	2.0	0.5783609747886658	JD
RND	2.0	0.7486969828605652	JD
RND	2.0	0.4571670889854431	JD
RND	2.0	0.6007062196731567	JD
RND	2.0	0.7357823252677917	JD
RND	2.0	0.5976938605308533	JD
RND	2.0	0.717215895652771	JD
RND	2.0	0.6215185523033142	JD
